Title,Price_Raw,Price_PKR,Size_Raw,Size_Marla,Listing_URL,City,Property_Type,Bedrooms,Bathrooms,Location,Price_per_Marla,Area,Area_Grouped
5 Marla BrandNew House Available For Sale,1.68 Crore,16800000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_5_marla_brandnew_house_available_for_sale-54464069-16889-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab",3360000.0,Citi Housing Society,Citi Housing Society
10 Marla House For Sale B Block Citi Housing Sialkot,4.99 Crore,49900000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_-_block_b_10_marla_house_for_sale_b_block_citi_housing_sialkot-54131601-14601-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab",4990000.0,Citi Housing Society,Citi Housing Society
4.23 Marla House For Sale Near V Mall,1.7 Crore,17000000.0,4.2 Marla,4.2,https://www.zameen.com/Property/sialkot_bilal_town_4_23_marla_house_for_sale_near_v_mall-54596567-21972-1.html,Sialkot,House,3.0,4.0,"Bilal Town, Sialkot, Punjab",4047619.0476190476,Bilal Town,Other
6 Marla Beautiful House For Sale In Diamond City Near Cantt,2.7 Crore,27000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/ghalib_road_diamond_city_6_marla_beautiful_house_for_sale_in_diamond_city_near_cantt-54158197-16537-1.html,Sialkot,House,4.0,5.0,"Ghalib Road, Sialkot, Punjab",4500000.0,Ghalib Road,Ghalib Road
5.5 Marla Ultra Modern House For Sale In Kent Housing Sialkot,3.1 Crore,31000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/chenab_rangers_road_kent_housing_scheme_5_5_marla_ultra_modern_house_for_sale_in_kent_housing_sialkot-54484096-14370-1.html,Sialkot,House,4.0,5.0,"Chenab Rangers Road, Sialkot, Punjab",5166666.666666667,Chenab Rangers Road,Chenab Rangers Road
Five Marla House Available For Sale In Citi Housing Sialkot,1.65 Crore,16500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_f_five_marla_house_available_for_sale_in_citi_housing_sialkot-53935049-14605-1.html,Sialkot,House,4.0,3.0,"Citi Housing Society, Sialkot, Punjab",3300000.0,Citi Housing Society,Citi Housing Society
Five Marla Brand New House Available For Sale In Citi Housing Sialkot,1.8 Crore,18000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_five_marla_brand_new_house_available_for_sale_in_citi_housing_sialkot-53549148-16889-1.html,Sialkot,House,3.0,4.0,"Citi Housing Society, Sialkot, Punjab",3600000.0,Citi Housing Society,Citi Housing Society
Ten Marla House For Sale In Citi Housing Sialkot A Block,3.1 Crore,31000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_ten_marla_house_for_sale_in_citi_housing_sialkot_a_block-54411880-14600-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab",3100000.0,Citi Housing Society,Citi Housing Society
House For Sale 10 Marla | Street #10,5.5 Crore,55000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_mag_town_house_for_sale_10_marla_street_10-54547791-6285-1.html,Sialkot,House,5.0,5.0,"Mag Town, Sialkot, Punjab",5500000.0,Mag Town,Other
Beautiful Double Storey Big House Available For Sale In Diamond City Kent Block,4.3 Crore,43000000.0,9.0 Marla,9.0,https://www.zameen.com/Property/ghalib_road_diamond_city_beautiful_double_storey_big_house_available_for_sale_in_diamond_city_kent_block-54337184-16537-1.html,Sialkot,House,5.0,5.0,"Ghalib Road, Sialkot, Punjab",4777777.777777778,Ghalib Road,Ghalib Road
House For Sale At Diamond City Sialkot,3.1 Crore,31000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/ghalib_road_diamond_city_house_for_sale_at_diamond_city_sialkot-54605543-16537-1.html,Sialkot,House,4.0,5.0,"Ghalib Road, Sialkot, Punjab",5166666.666666667,Ghalib Road,Ghalib Road
House For Sale At Diamond City Sialkot,4.85 Crore,48500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/ghalib_road_diamond_city_house_for_sale_at_diamond_city_sialkot-54596697-16537-1.html,Sialkot,House,5.0,5.0,"Ghalib Road, Sialkot, Punjab",4850000.0,Ghalib Road,Ghalib Road
House For Sale At Diamond City Sialkot,4.1 Crore,41000000.0,9.0 Marla,9.0,https://www.zameen.com/Property/ghalib_road_diamond_city_house_for_sale_at_diamond_city_sialkot-54596725-16537-1.html,Sialkot,House,5.0,6.0,"Ghalib Road, Sialkot, Punjab",4555555.555555556,Ghalib Road,Ghalib Road
House For Sale At Near Capital Road Sialkot,1.65 Crore,16500000.0,3.0 Marla,3.0,https://www.zameen.com/Property/sialkot_capital_road_house_for_sale_at_near_capital_road_sialkot-54596872-21145-1.html,Sialkot,House,3.0,4.0,"Capital Road, Sialkot, Punjab",5500000.0,Capital Road,Capital Road
5 Marla House Available For Sale In B Block,2.45 Crore,24500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_house_available_for_sale_in_b_block-54642363-8221-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab",4900000.0,Citi Housing Society,Citi Housing Society
AA-Extension 5 Marla House For Sale Near Main Road,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_aa-extension_5_marla_house_for_sale_near_main_road-54655725-8221-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab",4800000.0,Citi Housing Society,Citi Housing Society
AA-Extension 10 Marla Victoria Luxury House For Sale,5.5 Crore,55000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_aa-extension_10_marla_victoria_luxury_house_for_sale-54665938-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab",5500000.0,Citi Housing Society,Citi Housing Society
In Citi Housing Society 5 Marla House For Sale,2.1 Crore,21000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_in_citi_housing_society_5_marla_house_for_sale-51666991-8221-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab",4200000.0,Citi Housing Society,Citi Housing Society
5 Marla House For Sale In Citi Housing Sialkot,1.8 Crore,18000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_house_for_sale_in_citi_housing_sialkot-53738006-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab",3600000.0,Citi Housing Society,Citi Housing Society
"5 Marla Beautiful House For Sale in A Extension, Citi Housing Sialkot",1.67 Crore,16700000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_beautiful_house_for_sale_in_a_extension_citi_housing_sialkot-53738042-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab",3340000.0,Citi Housing Society,Citi Housing Society
"5 Marla Designer House For Sale In B Block, Citi Housing Sialkot",2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_-_block_b_5_marla_designer_house_for_sale_in_b_block_citi_housing_sialkot-53738080-14601-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab",4800000.0,Citi Housing Society,Citi Housing Society
5 Marla Modern House Is Available For Sale,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_-_block_b_5_marla_modern_house_is_available_for_sale-53874534-14601-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab",4800000.0,Citi Housing Society,Citi Housing Society
House For Sale At Near Capital Road Sialkot,1.6 Crore,16000000.0,3.0 Marla,3.0,https://www.zameen.com/Property/sialkot_capital_road_house_for_sale_at_near_capital_road_sialkot-54596772-21145-1.html,Sialkot,House,3.0,4.0,"Capital Road, Sialkot, Punjab",5333333.333333333,Capital Road,Capital Road
5 Marla House In Citi Housing @ Investor Price,1.6 Crore,16000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_house_in_citi_housing_investor_price-54602137-8221-1.html,Sialkot,House,3.0,4.0,"Citi Housing Society, Sialkot, Punjab",3200000.0,Citi Housing Society,Citi Housing Society
5 Marla Modern House for Sale Fully Tiled Front,2.45 Crore,24500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_modern_house_for_sale_fully_tiled_front-54582867-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab",4900000.0,Citi Housing Society,Citi Housing Society
Urgent Sale 6 Marla House,2.6 Crore,26000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/ghalib_road_diamond_city_urgent_sale_6_marla_house-54572594-16537-1.html,Sialkot,House,4.0,5.0,"Ghalib Road, Sialkot, Punjab",4333333.333333333,Ghalib Road,Ghalib Road
Premium House Available For Sale,5.5 Crore,55000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/chenab_rangers_road_kent_housing_scheme_premium_house_available_for_sale-54572842-14370-1.html,Sialkot,House,5.0,6.0,"Chenab Rangers Road, Sialkot, Punjab",5500000.0,Chenab Rangers Road,Chenab Rangers Road
Brand New 6 Marla House For Sale,3.7 Crore,37000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/wazirabad_road_city_villas_brand_new_6_marla_house_for_sale-54588401-13357-1.html,Sialkot,House,5.0,5.0,"Wazirabad Road, Sialkot, Punjab",6166666.666666667,Wazirabad Road,Wazirabad Road
Facing park brand new 6 Marla house for sale,4.0 Crore,40000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/wazirabad_road_city_villas_facing_park_brand_new_6_marla_house_for_sale-54594319-13357-1.html,Sialkot,House,4.0,5.0,"Wazirabad Road, Sialkot, Punjab",6666666.666666667,Wazirabad Road,Wazirabad Road
Gulshan Town House For Sale In Street No :3,6.1 Crore,61000000.0,14.0 Marla,14.0,https://www.zameen.com/Property/sialkot_capital_road_gulshan_town_house_for_sale_in_street_no_3-54595969-21145-1.html,Sialkot,House,6.0,6.0,"Capital Road, Sialkot, Punjab",4357142.857142857,Capital Road,Capital Road
Ultra Modern House For Sale In Kent Housing,3.0 Crore,30000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_chenab_rangers_road_ultra_modern_house_for_sale_in_kent_housing-54603315-6259-1.html,Sialkot,House,4.0,4.0,"Chenab Rangers Road, Sialkot, Punjab",6000000.0,Chenab Rangers Road,Chenab Rangers Road
Heat of Sialkot * Sambrial* Best of the Best Location 3 Bed House at for Sale,25.0 Lakh,2500000.0,3.0 Marla,3.0,https://www.zameen.com/Property/sialkot_sambrial_heat_of_sialkot_sambrial_best_of_the_best_location_3_bed_house_at_for_sale-54521274-940-1.html,Sialkot,House,3.0,4.0,"Sambrial, Sialkot, Punjab",833333.3333333334,Sambrial,Other
"10 Marla House For Sale In A Extension - Citi Housing Society, Sialkot",4.23 Crore,42300000.00000001,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_10_marla_house_for_sale_in_a_extension_-_citi_housing_society_sialkot-54514044-16889-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab",4230000.000000001,Citi Housing Society,Citi Housing Society
5 Marla House Is Available For Sale Very Good And Hot Location,2.45 Crore,24500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_house_is_available_for_sale_very_good_and_hot_location-54631990-8221-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab",4900000.0,Citi Housing Society,Citi Housing Society
5 Marla Brand New Modern House For Sale | 4 Master Bedrooms | Attached Baths | Car Porch,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_brand_new_modern_house_for_sale_4_master_bedrooms_attached_baths_car_porch-54473788-8221-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab",5000000.0,Citi Housing Society,Citi Housing Society
5 Marla Modern House for Sale | 4 Bedrooms | Semi-Furnished Master Bedroom | Prime Location,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_modern_house_for_sale_4_bedrooms_semi-furnished_master_bedroom_prime_location-54506375-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab",4800000.0,Citi Housing Society,Citi Housing Society
Corner Brand New House For Sale,3.3 Crore,33000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/wazirabad_road_city_villas_corner_brand_new_house_for_sale-54588345-13357-1.html,Sialkot,House,4.0,4.0,"Wazirabad Road, Sialkot, Punjab",6600000.0,Wazirabad Road,Wazirabad Road
F Block 10 Marla Brand New House for Sale | 10KW Solar | Green Meter | Furnished Option,4.1 Crore,41000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_f_block_10_marla_brand_new_house_for_sale_10kw_solar_green_meter_furnished_option-54573318-8221-1.html,Sialkot,House,5.0,5.0,"Citi Housing Society, Sialkot, Punjab",4100000.0,Citi Housing Society,Citi Housing Society
"5 Marla House For Sale in A Extension, Citi Housing Sialkot",1.95 Crore,19500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_5_marla_house_for_sale_in_a_extension_citi_housing_sialkot-54514168-16889-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab",3900000.0,Citi Housing Society,Citi Housing Society
6 Marla House Main Khawaja Safdar Road Cantt,7.5 Crore,75000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/sialkot_cantt_6_marla_house_main_khawaja_safdar_road_cantt-54692194-482-1.html,Sialkot,House,4.0,4.0,"Cantt, Sialkot, Punjab",12500000.0,Cantt,Other
Luxury 5 Marla House for Sale Citi Housing Society Sialkot,1.99 Crore,19900000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_luxury_5_marla_house_for_sale_citi_housing_society_sialkot-54632539-16889-1.html,Sialkot,House,4.0,4.0,"Citi Housing Society, Sialkot, Punjab",3980000.0,Citi Housing Society,Citi Housing Society
Luxury 5 Marla House for Sale in Citi Housing Society Sialkot | Prime Location,1.95 Crore,19500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_extension_luxury_5_marla_house_for_sale_in_citi_housing_society_sialkot_prime_location-54677247-16889-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab",3900000.0,Citi Housing Society,Citi Housing Society
10 Marla Building Very Good Main Road Sialkot,6.5 Crore,65000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_mag_town_10_marla_building_very_good_main_road_sialkot-53929457-6285-1.html,Sialkot,House,5.0,6.0,"Mag Town, Sialkot, Punjab",6500000.0,Mag Town,Other
5 Marla House for Sale,1.35 Crore,13500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/sialkot_buttar_5_marla_house_for_sale-54676301-6255-1.html,Sialkot,House,5.0,4.0,"Buttar, Sialkot, Punjab",2700000.0,Buttar,Other
5 Marla Modern Quality Construction House For Sale !,2.35 Crore,23500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/sialkot_citi_housing_society_5_marla_modern_quality_construction_house_for_sale-54464040-8221-1.html,Sialkot,House,4.0,5.0,"Citi Housing Society, Sialkot, Punjab",3916666.6666666665,Citi Housing Society,Citi Housing Society
6 Marla Modern House For Sale In Kent Housing C Block | 4 Bedrooms | 5 Baths | Prime Location,2.75 Crore,27500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/chenab_rangers_road_kent_housing_scheme_6_marla_modern_house_for_sale_in_kent_housing_c_block_4_bedrooms_5_baths_prime_location-53856236-14370-1.html,Sialkot,House,4.0,5.0,"Chenab Rangers Road, Sialkot, Punjab",4583333.333333333,Chenab Rangers Road,Chenab Rangers Road
Prime 6 Marla House for Sale in Diamond City E Block Best Location | Khan Property Advisors,2.45 Crore,24500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/ghalib_road_diamond_city_prime_6_marla_house_for_sale_in_diamond_city_e_block_best_location_khan_property_advisors-54091680-16537-1.html,Sialkot,House,4.0,5.0,"Ghalib Road, Sialkot, Punjab",4083333.3333333335,Ghalib Road,Ghalib Road
6 Marla House for Sale in Diamond City E Block Prime Investment Opportunity | Khan Property Advisors,2.55 Crore,25500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/ghalib_road_diamond_city_6_marla_house_for_sale_in_diamond_city_e_block_prime_investment_opportunity_khan_property_advisors-54094529-16537-1.html,Sialkot,House,4.0,5.0,"Ghalib Road, Sialkot, Punjab",4250000.0,Ghalib Road,Ghalib Road
"9 Marla Double-Storey House for Sale Canal City, Ugoki Road (Phase 1)",2.78 Crore,27800000.0,9.0 Marla,9.0,https://www.zameen.com/Property/wazirabad_road_canal_city_housing_society_9_marla_double-storey_house_for_sale_canal_city_ugoki_road_phase_1-54120027-14368-1.html,Sialkot,House,4.0,5.0,"Wazirabad Road, Sialkot, Punjab",3088888.888888889,Wazirabad Road,Wazirabad Road
"Brand New 6 Marla House for Sale in Diamond City Phase 2, E Block",2.62 Crore,26200000.0,6.0 Marla,6.0,https://www.zameen.com/Property/ghalib_road_diamond_city_brand_new_6_marla_house_for_sale_in_diamond_city_phase_2_e_block-54237542-16537-1.html,Sialkot,House,4.0,5.0,"Ghalib Road, Sialkot, Punjab",4366666.666666667,Ghalib Road,Ghalib Road
Brand New 6 Marla House for Sale in Diamond City Phase 2 E Block,2.58 Crore,25800000.0,6.0 Marla,6.0,https://www.zameen.com/Property/ghalib_road_diamond_city_brand_new_6_marla_house_for_sale_in_diamond_city_phase_2_e_block-54242177-16537-1.html,Sialkot,House,4.0,5.0,"Ghalib Road, Sialkot, Punjab",4300000.0,Ghalib Road,Ghalib Road
10 Marla Lexury House For Sale,5.1 Crore,51000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/ghalib_road_diamond_city_10_marla_lexury_house_for_sale-54622462-16537-1.html,Sialkot,House,5.0,5.0,"Ghalib Road, Sialkot, Punjab",5100000.0,Ghalib Road,Ghalib Road
10 Marla New House Available For Sale,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_c_10_marla_new_house_available_for_sale-54669168-14602-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab",4500000.0,Citi Housing Society,Citi Housing Society
10 Marla Ultra Modern Luxury House Available For Sale In A Extension Citi Housing Sialkot,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_society_-_block_a_10_marla_ultra_modern_luxury_house_available_for_sale_in_a_extension_citi_housing_sialkot-53875053-14600-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab",4500000.0,Citi Housing Society,Citi Housing Society
10 Marla Ultra Modern Luxury House Available For Sale In Citi Housing Sialkot,3.8 Crore,38000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/sialkot_citi_housing_society_10_marla_ultra_modern_luxury_house_available_for_sale_in_citi_housing_sialkot-54043145-8221-1.html,Sialkot,House,5.0,6.0,"Citi Housing Society, Sialkot, Punjab",3800000.0,Citi Housing Society,Citi Housing Society
